utc_iso,sun_az_deg_from_north,sun_el_deg
2026-07-30T17:20:00Z,288.2487,10.9212
2026-07-30T17:30:00Z,290.3491,9.7655
2026-07-30T17:40:00Z,292.4512,8.6274
2026-07-30T17:50:00Z,294.5567,7.5093
2026-07-30T18:00:00Z,296.667,6.4135
2026-07-30T18:10:00Z,298.7836,5.3428
2026-07-30T18:20:00Z,300.908,4.3013
2026-07-30T18:30:00Z,303.0412,3.2945
2026-07-30T18:40:00Z,305.1846,2.3273
2026-07-30T18:50:00Z,307.3392,1.4095
2026-07-30T19:00:00Z,309.5059,0.5537
2026-07-31T02:10:00Z,49.4214,0.0936
2026-07-31T02:20:00Z,51.5969,0.9067
2026-07-31T02:30:00Z,53.7599,1.7897
2026-07-31T02:40:00Z,55.9112,2.7291
2026-07-31T02:50:00Z,58.0519,3.7131
2026-07-31T03:00:00Z,60.183,4.7338
2026-07-31T03:10:00Z,62.3058,5.7876
2026-07-31T03:20:00Z,64.4217,6.8681
2026-07-31T03:30:00Z,66.532,7.9725
2026-07-31T03:40:00Z,68.6381,9.098
2026-07-31T03:50:00Z,70.7418,10.2423
2026-07-31T04:00:00Z,72.8446,11.4033
2026-07-31T04:10:00Z,74.9483,12.5791
2026-07-31T04:20:00Z,77.0548,13.7677
2026-07-31T04:30:00Z,79.1659,14.9674
2026-07-31T04:40:00Z,81.2837,16.1763
2026-07-31T04:50:00Z,83.4103,17.3927
2026-07-31T05:00:00Z,85.5478,18.6148
2026-07-31T05:10:00Z,87.6985,19.841
2026-07-31T05:20:00Z,89.8647,21.0693
2026-07-31T05:30:00Z,92.0489,22.298
2026-07-31T05:40:00Z,94.2534,23.5253
2026-07-31T05:50:00Z,96.481,24.7492
2026-07-31T06:00:00Z,98.7343,25.9679
2026-07-31T06:10:00Z,101.0159,27.1793
2026-07-31T06:20:00Z,103.3286,28.3815
2026-07-31T06:30:00Z,105.6754,29.5721
2026-07-31T06:40:00Z,108.0591,30.7492
2026-07-31T06:50:00Z,110.4825,31.9102
2026-07-31T07:00:00Z,112.9486,33.053
2026-07-31T07:10:00Z,115.4603,34.1749
2026-07-31T07:20:00Z,118.0205,35.2735
2026-07-31T07:30:00Z,120.6317,36.346
2026-07-31T07:40:00Z,123.2968,37.3895
2026-07-31T07:50:00Z,126.0181,38.4014
2026-07-31T08:00:00Z,128.7977,39.3784
2026-07-31T08:10:00Z,131.6375,40.3176
2026-07-31T08:20:00Z,134.5391,41.2158
2026-07-31T08:30:00Z,137.5033,42.0698
2026-07-31T08:40:00Z,140.5306,42.8763
2026-07-31T08:50:00Z,143.6209,43.632
2026-07-31T09:00:00Z,146.7731,44.3336
2026-07-31T09:10:00Z,149.9855,44.978
2026-07-31T09:20:00Z,153.2555,45.5621
2026-07-31T09:30:00Z,156.5796,46.0828
2026-07-31T09:40:00Z,159.9534,46.5374
2026-07-31T09:50:00Z,163.3714,46.9234
2026-07-31T10:00:00Z,166.8274,47.2386
2026-07-31T10:10:00Z,170.3144,47.4811
2026-07-31T10:20:00Z,173.8246,47.6494
2026-07-31T10:30:00Z,177.3498,47.7425
2026-07-31T10:40:00Z,180.8813,47.7598
2026-07-31T10:50:00Z,184.4106,47.7012
2026-07-31T11:00:00Z,187.9288,47.567
2026-07-31T11:10:00Z,191.4275,47.3581
2026-07-31T11:20:00Z,194.8988,47.0758
2026-07-31T11:30:00Z,198.3352,46.7217
2026-07-31T11:40:00Z,201.7302,46.2978
2026-07-31T11:50:00Z,205.0779,45.8067
2026-07-31T12:00:00Z,208.3734,45.2508
2026-07-31T12:10:00Z,211.6129,44.6332
2026-07-31T12:20:00Z,214.7932,43.9567
2026-07-31T12:30:00Z,217.9122,43.2247
2026-07-31T12:40:00Z,220.9686,42.4403
2026-07-31T12:50:00Z,223.9619,41.6068
2026-07-31T13:00:00Z,226.8922,40.7275
2026-07-31T13:10:00Z,229.7603,39.8057
2026-07-31T13:20:00Z,232.5673,38.8444
2026-07-31T13:30:00Z,235.3151,37.8469
2026-07-31T13:40:00Z,238.0055,36.8161
2026-07-31T13:50:00Z,240.6411,35.7551
2026-07-31T14:00:00Z,243.2241,34.6666
2026-07-31T14:10:00Z,245.7575,33.5534
2026-07-31T14:20:00Z,248.2439,32.4181
2026-07-31T14:30:00Z,250.6862,31.2632
2026-07-31T14:40:00Z,253.0874,30.0912
2026-07-31T14:50:00Z,255.4503,28.9044
2026-07-31T15:00:00Z,257.7779,27.705
2026-07-31T15:10:00Z,260.0729,26.4952
2026-07-31T15:20:00Z,262.3383,25.2772
2026-07-31T15:30:00Z,264.5768,24.0528
2026-07-31T15:40:00Z,266.791,22.8241
2026-07-31T15:50:00Z,268.9835,21.593
2026-07-31T16:00:00Z,271.157,20.3614
2026-07-31T16:10:00Z,273.3139,19.1309
2026-07-31T16:20:00Z,275.4565,17.9036
2026-07-31T16:30:00Z,277.5871,16.681
2026-07-31T16:40:00Z,279.708,15.465
2026-07-31T16:50:00Z,281.8213,14.2573
2026-07-31T17:00:00Z,283.929,13.0597
2026-07-31T17:10:00Z,286.0331,11.8741
2026-07-31T17:20:00Z,288.1354,10.7022
2026-07-31T17:30:00Z,290.2379,9.5459
2026-07-31T17:40:00Z,292.3421,8.4075
2026-07-31T17:50:00Z,294.4498,7.2891
2026-07-31T18:00:00Z,296.5625,6.1932
2026-07-31T18:10:00Z,298.6816,5.1222
2026-07-31T18:20:00Z,300.8085,4.0824
2026-07-31T18:30:00Z,302.9445,3.0774
2026-07-31T18:40:00Z,305.0907,2.1137
2026-07-31T18:50:00Z,307.2482,1.2021
2026-07-31T19:00:00Z,309.4181,0.3561
2026-08-01T02:20:00Z,51.71,0.7123
2026-08-01T02:30:00Z,53.8759,1.5878
2026-08-01T02:40:00Z,56.0301,2.5226
2026-08-01T02:50:00Z,58.1734,3.5044
2026-08-01T03:00:00Z,60.3072,4.524
2026-08-01T03:10:00Z,62.4325,5.5771
2026-08-01T03:20:00Z,64.5507,6.6578
2026-08-01T03:30:00Z,66.6633,7.7625
2026-08-01T03:40:00Z,68.7716,8.8885
2026-08-01T03:50:00Z,70.8774,10.0334
2026-08-01T04:00:00Z,72.9822,11.195
2026-08-01T04:10:00Z,75.0878,12.3713
2026-08-01T04:20:00Z,77.1961,13.5605
2026-08-01T04:30:00Z,79.3091,14.7606
2026-08-01T04:40:00Z,81.4286,15.9699
2026-08-01T04:50:00Z,83.5567,17.1866
2026-08-01T05:00:00Z,85.6958,18.409
2026-08-01T05:10:00Z,87.8479,19.6352
2026-08-01T05:20:00Z,90.0154,20.8635
2026-08-01T05:30:00Z,92.2008,22.0921
2026-08-01T05:40:00Z,94.4065,23.3191
2026-08-01T05:50:00Z,96.635,24.5427
2026-08-01T06:00:00Z,98.8891,25.7609
2026-08-01T06:10:00Z,101.1714,26.9717
2026-08-01T06:20:00Z,103.4848,28.173
2026-08-01T06:30:00Z,105.8319,29.3628
2026-08-01T06:40:00Z,108.2157,30.5388
2026-08-01T06:50:00Z,110.639,31.6988
2026-08-01T07:00:00Z,113.1048,32.8402
2026-08-01T07:10:00Z,115.6158,33.9608
2026-08-01T07:20:00Z,118.1749,35.0578
2026-08-01T07:30:00Z,120.7848,36.1286
2026-08-01T07:40:00Z,123.4481,37.1704
2026-08-01T07:50:00Z,126.1671,38.1804
2026-08-01T08:00:00Z,128.944,39.1555
2026-08-01T08:10:00Z,131.7806,40.0926
2026-08-01T08:20:00Z,134.6783,40.9887
2026-08-01T08:30:00Z,137.6381,41.8406
2026-08-01T08:40:00Z,140.6603,42.6448
2026-08-01T08:50:00Z,143.7447,43.3984
2026-08-01T09:00:00Z,146.8904,44.0978
2026-08-01T09:10:00Z,150.0955,44.7401
2026-08-01T09:20:00Z,153.3576,45.3221
2026-08-01T09:30:00Z,156.673,45.8409
2026-08-01T09:40:00Z,160.0374,46.2937
2026-08-01T09:50:00Z,163.4454,46.6781
2026-08-01T10:00:00Z,166.8908,46.9918
2026-08-01T10:10:00Z,170.3668,47.233
2026-08-01T10:20:00Z,173.8656,47.4003
2026-08-01T10:30:00Z,177.3791,47.4926
2026-08-01T10:40:00Z,180.8989,47.5094
2026-08-01T10:50:00Z,184.4163,47.4505
2026-08-01T11:00:00Z,187.9227,47.3163
2026-08-01T11:10:00Z,191.41,47.1076
2026-08-01T11:20:00Z,194.8701,46.8257
2026-08-01T11:30:00Z,198.2958,46.4723
2026-08-01T11:40:00Z,201.6805,46.0493
2026-08-01T11:50:00Z,205.0186,45.5592
2026-08-01T12:00:00Z,208.3051,45.0045
2026-08-01T12:10:00Z,211.5363,44.3882
2026-08-01T12:20:00Z,214.709,43.7132
2026-08-01T12:30:00Z,217.821,42.9826
2026-08-01T12:40:00Z,220.8712,42.1998
2026-08-01T12:50:00Z,223.859,41.3678
2026-08-01T13:00:00Z,226.7844,40.4901
2026-08-01T13:10:00Z,229.6481,39.5698
2026-08-01T13:20:00Z,232.4514,38.61
2026-08-01T13:30:00Z,235.196,37.614
2026-08-01T13:40:00Z,237.8838,36.5846
2026-08-01T13:50:00Z,240.5171,35.5249
2026-08-01T14:00:00Z,243.0983,34.4376
2026-08-01T14:10:00Z,245.6302,33.3255
2026-08-01T14:20:00Z,248.1156,32.1913
2026-08-01T14:30:00Z,250.5571,31.0374
2026-08-01T14:40:00Z,252.9578,29.8662
2026-08-01T14:50:00Z,255.3205,28.6801
2026-08-01T15:00:00Z,257.6481,27.4814
2026-08-01T15:10:00Z,259.9434,26.2722
2026-08-01T15:20:00Z,262.2092,25.0545
2026-08-01T15:30:00Z,264.4482,23.8305
2026-08-01T15:40:00Z,266.6632,22.602
2026-08-01T15:50:00Z,268.8566,21.371
2026-08-01T16:00:00Z,271.0312,20.1393
2026-08-01T16:10:00Z,273.1892,18.9088
2026-08-01T16:20:00Z,275.3331,17.6813
2026-08-01T16:30:00Z,277.4651,16.4585
2026-08-01T16:40:00Z,279.5875,15.2422
2026-08-01T16:50:00Z,281.7024,14.0341
2026-08-01T17:00:00Z,283.8118,12.8361
2026-08-01T17:10:00Z,285.9177,11.65
2026-08-01T17:20:00Z,288.022,10.4777
2026-08-01T17:30:00Z,290.1265,9.321
2026-08-01T17:40:00Z,292.2329,8.1822
2026-08-01T17:50:00Z,294.3429,7.0635
2026-08-01T18:00:00Z,296.4579,5.9676
2026-08-01T18:10:00Z,298.5795,4.8972
2026-08-01T18:20:00Z,300.7091,3.8588
2026-08-01T18:30:00Z,302.8478,2.8559
2026-08-01T18:40:00Z,304.9969,1.8965
2026-08-01T18:50:00Z,307.1575,0.9921
2026-08-01T19:00:00Z,309.3304,0.1571
2026-08-02T02:20:00Z,51.8274,0.5174
2026-08-02T02:30:00Z,53.9962,1.3844
2026-08-02T02:40:00Z,56.1532,2.314
2026-08-02T02:50:00Z,58.2993,3.2931
2026-08-02T03:00:00Z,60.4357,4.3114
2026-08-02T03:10:00Z,62.5635,5.3638
2026-08-02T03:20:00Z,64.6841,6.4445
2026-08-02T03:30:00Z,66.7989,7.5496
2026-08-02T03:40:00Z,68.9095,8.676
2026-08-02T03:50:00Z,71.0174,9.8215
2026-08-02T04:00:00Z,73.1242,10.9837
2026-08-02T04:10:00Z,75.2318,12.1606
2026-08-02T04:20:00Z,77.342,13.3502
2026-08-02T04:30:00Z,79.4567,14.5508
2026-08-02T04:40:00Z,81.5779,15.7605
2026-08-02T04:50:00Z,83.7077,16.9775
2026-08-02T05:00:00Z,85.8482,18.2
2026-08-02T05:10:00Z,88.0018,19.4264
2026-08-02T05:20:00Z,90.1706,20.6547
2026-08-02T05:30:00Z,92.3572,21.8831
2026-08-02T05:40:00Z,94.564,23.1099
2026-08-02T05:50:00Z,96.7936,24.3331
2026-08-02T06:00:00Z,99.0486,25.5508
2026-08-02T06:10:00Z,101.3316,26.7609
2026-08-02T06:20:00Z,103.6454,27.9615
2026-08-02T06:30:00Z,105.9929,29.1504
2026-08-02T06:40:00Z,108.3768,30.3253
2026-08-02T06:50:00Z,110.8001,31.484
2026-08-02T07:00:00Z,113.2655,32.6242
2026-08-02T07:10:00Z,115.7758,33.7433
2026-08-02T07:20:00Z,118.3339,34.8387
2026-08-02T07:30:00Z,120.9425,35.9078
2026-08-02T07:40:00Z,123.604,36.9478
2026-08-02T07:50:00Z,126.3207,37.9558
2026-08-02T08:00:00Z,129.0949,38.9288
2026-08-02T08:10:00Z,131.9282,39.8639
2026-08-02T08:20:00Z,134.822,40.7578
2026-08-02T08:30:00Z,137.7772,41.6074
2026-08-02T08:40:00Z,140.7943,42.4095
2026-08-02T08:50:00Z,143.8728,43.1607
2026-08-02T09:00:00Z,147.0119,43.8579
2026-08-02T09:10:00Z,150.2097,44.498
2026-08-02T09:20:00Z,153.4637,45.0779
2026-08-02T09:30:00Z,156.7704,45.5947
2026-08-02T09:40:00Z,160.1253,46.0456
2026-08-02T09:50:00Z,163.5233,46.4282
2026-08-02T10:00:00Z,166.9581,46.7404
2026-08-02T10:10:00Z,170.4229,46.9803
2026-08-02T10:20:00Z,173.9102,47.1465
2026-08-02T10:30:00Z,177.4119,47.2379
2026-08-02T10:40:00Z,180.9198,47.2541
2026-08-02T10:50:00Z,184.4252,47.1948
2026-08-02T11:00:00Z,187.9198,47.0605
2026-08-02T11:10:00Z,191.3954,46.852
2026-08-02T11:20:00Z,194.8442,46.5705
2026-08-02T11:30:00Z,198.259,46.2177
2026-08-02T11:40:00Z,201.6334,45.7955
2026-08-02T11:50:00Z,204.9617,45.3064
2026-08-02T12:00:00Z,208.2391,44.7529
2026-08-02T12:10:00Z,211.4618,44.1378
2026-08-02T12:20:00Z,214.6267,43.4642
2026-08-02T12:30:00Z,217.7317,42.7351
2026-08-02T12:40:00Z,220.7755,41.9537
2026-08-02T12:50:00Z,223.7575,41.1234
2026-08-02T13:00:00Z,226.6778,40.2472
2026-08-02T13:10:00Z,229.5371,39.3283
2026-08-02T13:20:00Z,232.3366,38.3701
2026-08-02T13:30:00Z,235.0779,37.3755
2026-08-02T13:40:00Z,237.7628,36.3475
2026-08-02T13:50:00Z,240.3938,35.2891
2026-08-02T14:00:00Z,242.9731,34.2031
2026-08-02T14:10:00Z,245.5035,33.0922
2026-08-02T14:20:00Z,247.9877,31.959
2026-08-02T14:30:00Z,250.4284,30.806
2026-08-02T14:40:00Z,252.8285,29.6357
2026-08-02T14:50:00Z,255.1909,28.4503
2026-08-02T15:00:00Z,257.5185,27.2522
2026-08-02T15:10:00Z,259.8139,26.0435
2026-08-02T15:20:00Z,262.0801,24.8263
2026-08-02T15:30:00Z,264.3197,23.6026
2026-08-02T15:40:00Z,266.5353,22.3743
2026-08-02T15:50:00Z,268.7297,21.1435
2026-08-02T16:00:00Z,270.9052,19.9118
2026-08-02T16:10:00Z,273.0644,18.6813
2026-08-02T16:20:00Z,275.2095,17.4536
2026-08-02T16:30:00Z,277.3429,16.2305
2026-08-02T16:40:00Z,279.4668,15.0139
2026-08-02T16:50:00Z,281.5833,13.8055
2026-08-02T17:00:00Z,283.6945,12.6071
2026-08-02T17:10:00Z,285.8023,11.4206
2026-08-02T17:20:00Z,287.9085,10.2478
2026-08-02T17:30:00Z,290.0151,9.0908
2026-08-02T17:40:00Z,292.1237,7.9516
2026-08-02T17:50:00Z,294.2359,6.8328
2026-08-02T18:00:00Z,296.3534,5.737
2026-08-02T18:10:00Z,298.4775,4.6674
2026-08-02T18:20:00Z,300.6097,3.6305
2026-08-02T18:30:00Z,302.7513,2.6303
2026-08-02T18:40:00Z,304.9033,1.6758
2026-08-02T18:50:00Z,307.0669,0.7798
2026-08-03T02:20:00Z,51.9489,0.3225
2026-08-03T02:30:00Z,54.1208,1.1799
2026-08-03T02:40:00Z,56.2806,2.1035
2026-08-03T02:50:00Z,58.4295,3.0794
2026-08-03T03:00:00Z,60.5685,4.0961
2026-08-03T03:10:00Z,62.6988,5.1471
2026-08-03T03:20:00Z,64.8218,6.2283
2026-08-03T03:30:00Z,66.939,7.3337
2026-08-03T03:40:00Z,69.0518,8.4606
2026-08-03T03:50:00Z,71.1618,9.6066
2026-08-03T04:00:00Z,73.2707,10.7694
2026-08-03T04:10:00Z,75.3802,11.9468
2026-08-03T04:20:00Z,77.4923,13.137
2026-08-03T04:30:00Z,79.6087,14.3381
2026-08-03T04:40:00Z,81.7316,15.5481
2026-08-03T04:50:00Z,83.863,16.7654
2026-08-03T05:00:00Z,86.0051,17.9882
2026-08-03T05:10:00Z,88.1601,19.2146
2026-08-03T05:20:00Z,90.3303,20.4429
2026-08-03T05:30:00Z,92.5182,21.6712
2026-08-03T05:40:00Z,94.7261,22.8977
2026-08-03T05:50:00Z,96.9567,24.1205
2026-08-03T06:00:00Z,99.2125,25.3376
2026-08-03T06:10:00Z,101.4962,26.5471
2026-08-03T06:20:00Z,103.8106,27.7468
2026-08-03T06:30:00Z,106.1584,28.9347
2026-08-03T06:40:00Z,108.5425,30.1086
2026-08-03T06:50:00Z,110.9656,31.2661
2026-08-03T07:00:00Z,113.4306,32.4049
2026-08-03T07:10:00Z,115.9403,33.5224
2026-08-03T07:20:00Z,118.4974,34.6162
2026-08-03T07:30:00Z,121.1046,35.6835
2026-08-03T07:40:00Z,123.7643,36.7216
2026-08-03T07:50:00Z,126.4788,37.7276
2026-08-03T08:00:00Z,129.2501,38.6986
2026-08-03T08:10:00Z,132.0801,39.6315
2026-08-03T08:20:00Z,134.97,40.5232
2026-08-03T08:30:00Z,137.9207,41.3705
2026-08-03T08:40:00Z,140.9325,42.1702
2026-08-03T08:50:00Z,144.0051,42.9191
2026-08-03T09:00:00Z,147.1376,43.614
2026-08-03T09:10:00Z,150.328,44.2518
2026-08-03T09:20:00Z,153.5739,44.8295
2026-08-03T09:30:00Z,156.8718,45.3442
2026-08-03T09:40:00Z,160.2172,45.7931
2026-08-03T09:50:00Z,163.605,46.174
2026-08-03T10:00:00Z,167.0291,46.4845
2026-08-03T10:10:00Z,170.4827,46.723
2026-08-03T10:20:00Z,173.9584,46.888
2026-08-03T10:30:00Z,177.4482,46.9785
2026-08-03T10:40:00Z,180.944,46.994
2026-08-03T10:50:00Z,184.4374,46.9343
2026-08-03T11:00:00Z,187.92,46.7998
2026-08-03T11:10:00Z,191.3839,46.5914
2026-08-03T11:20:00Z,194.8212,46.3102
2026-08-03T11:30:00Z,198.225,45.958
2026-08-03T11:40:00Z,201.5889,45.5366
2026-08-03T11:50:00Z,204.9072,45.0484
2026-08-03T12:00:00Z,208.1754,44.496
2026-08-03T12:10:00Z,211.3894,43.8821
2026-08-03T12:20:00Z,214.5464,43.2098
2026-08-03T12:30:00Z,217.6441,42.4822
2026-08-03T12:40:00Z,220.6814,41.7023
2026-08-03T12:50:00Z,223.6576,40.8734
2026-08-03T13:00:00Z,226.5727,39.9987
2026-08-03T13:10:00Z,229.4274,39.0815
2026-08-03T13:20:00Z,232.2229,38.1247
2026-08-03T13:30:00Z,234.9607,37.1315
2026-08-03T13:40:00Z,237.6428,36.1049
2026-08-03T13:50:00Z,240.2713,35.0478
2026-08-03T14:00:00Z,242.8486,33.9631
2026-08-03T14:10:00Z,245.3774,32.8533
2026-08-03T14:20:00Z,247.8603,31.7211
2026-08-03T14:30:00Z,250.3001,30.5691
2026-08-03T14:40:00Z,252.6996,29.3997
2026-08-03T14:50:00Z,255.0616,28.2151
2026-08-03T15:00:00Z,257.389,27.0176
2026-08-03T15:10:00Z,259.6846,25.8095
2026-08-03T15:20:00Z,261.9511,24.5927
2026-08-03T15:30:00Z,264.1912,23.3693
2026-08-03T15:40:00Z,266.4075,22.1413
2026-08-03T15:50:00Z,268.6027,20.9105
2026-08-03T16:00:00Z,270.7792,19.6789
2026-08-03T16:10:00Z,272.9395,18.4483
2026-08-03T16:20:00Z,275.0859,17.2205
2026-08-03T16:30:00Z,277.2207,15.9972
2026-08-03T16:40:00Z,279.3461,14.7803
2026-08-03T16:50:00Z,281.4643,13.5716
2026-08-03T17:00:00Z,283.5772,12.3728
2026-08-03T17:10:00Z,285.6868,11.1858
2026-08-03T17:20:00Z,287.795,10.0126
2026-08-03T17:30:00Z,289.9037,8.8553
2026-08-03T17:40:00Z,292.0144,7.7159
2026-08-03T17:50:00Z,294.129,6.597
2026-08-03T18:00:00Z,296.2489,5.5014
2026-08-03T18:10:00Z,298.3756,4.433
2026-08-03T18:20:00Z,300.5105,3.3978
2026-08-03T18:30:00Z,302.6549,2.4008
2026-08-03T18:40:00Z,304.8099,1.4522
2026-08-03T18:50:00Z,306.9767,0.5659
2026-08-04T02:20:00Z,52.0746,0.1281
2026-08-04T02:30:00Z,54.2495,0.9746
2026-08-04T02:40:00Z,56.4123,1.8914
2026-08-04T02:50:00Z,58.5639,2.8635
2026-08-04T03:00:00Z,60.7055,3.8784
2026-08-04T03:10:00Z,62.8384,4.9283
2026-08-04T03:20:00Z,64.9639,6.0094
2026-08-04T03:30:00Z,67.0834,7.1149
2026-08-04T03:40:00Z,69.1984,8.2423
2026-08-04T03:50:00Z,71.3105,9.3888
2026-08-04T04:00:00Z,73.4215,10.5522
2026-08-04T04:10:00Z,75.533,11.7302
2026-08-04T04:20:00Z,77.6469,12.9209
2026-08-04T04:30:00Z,79.7652,14.1224
2026-08-04T04:40:00Z,81.8898,15.3329
2026-08-04T04:50:00Z,84.0228,16.5505
2026-08-04T05:00:00Z,86.1664,17.7734
2026-08-04T05:10:00Z,88.3229,18.9999
2026-08-04T05:20:00Z,90.4944,20.2282
2026-08-04T05:30:00Z,92.6835,21.4563
2026-08-04T05:40:00Z,94.8926,22.6825
2026-08-04T05:50:00Z,97.1242,23.9049
2026-08-04T06:00:00Z,99.3808,25.1214
2026-08-04T06:10:00Z,101.6653,26.3302
2026-08-04T06:20:00Z,103.9802,27.5291
2026-08-04T06:30:00Z,106.3284,28.716
2026-08-04T06:40:00Z,108.7126,29.8888
2026-08-04T06:50:00Z,111.1356,31.045
2026-08-04T07:00:00Z,113.6002,32.1823
2026-08-04T07:10:00Z,116.1092,33.2983
2026-08-04T07:20:00Z,118.6653,34.3904
2026-08-04T07:30:00Z,121.271,35.4559
2026-08-04T07:40:00Z,123.9289,36.4921
2026-08-04T07:50:00Z,126.6411,37.496
2026-08-04T08:00:00Z,129.4096,38.4648
2026-08-04T08:10:00Z,132.2363,39.3955
2026-08-04T08:20:00Z,135.1222,40.2848
2026-08-04T08:30:00Z,138.0683,41.1298
2026-08-04T08:40:00Z,141.0749,41.9271
2026-08-04T08:50:00Z,144.1415,42.6736
2026-08-04T09:00:00Z,147.2673,43.3661
2026-08-04T09:10:00Z,150.4503,44.0016
2026-08-04T09:20:00Z,153.6881,44.577
2026-08-04T09:30:00Z,156.977,45.0895
2026-08-04T09:40:00Z,160.3129,45.5364
2026-08-04T09:50:00Z,163.6904,45.9153
2026-08-04T10:00:00Z,167.1037,46.2242
2026-08-04T10:10:00Z,170.546,46.4612
2026-08-04T10:20:00Z,174.01,46.6249
2026-08-04T10:30:00Z,177.4879,46.7144
2026-08-04T10:40:00Z,180.9716,46.7291
2026-08-04T10:50:00Z,184.4528,46.669
2026-08-04T11:00:00Z,187.9233,46.5343
2026-08-04T11:10:00Z,191.3753,46.3259
2026-08-04T11:20:00Z,194.801,46.0449
2026-08-04T11:30:00Z,198.1937,45.6932
2026-08-04T11:40:00Z,201.5469,45.2725
2026-08-04T11:50:00Z,204.8552,44.7852
2026-08-04T12:00:00Z,208.1139,44.2338
2026-08-04T12:10:00Z,211.3192,43.6212
2026-08-04T12:20:00Z,214.4681,42.9502
2026-08-04T12:30:00Z,217.5585,42.224
2026-08-04T12:40:00Z,220.5891,41.4455
2026-08-04T12:50:00Z,223.5592,40.6182
2026-08-04T13:00:00Z,226.469,39.745
2026-08-04T13:10:00Z,229.319,38.8292
2026-08-04T13:20:00Z,232.1104,37.8739
2026-08-04T13:30:00Z,234.8447,36.8821
2026-08-04T13:40:00Z,237.5237,35.8569
2026-08-04T13:50:00Z,240.1496,34.8012
2026-08-04T14:00:00Z,242.7248,33.7176
2026-08-04T14:10:00Z,245.2519,32.609
2026-08-04T14:20:00Z,247.7334,31.4779
2026-08-04T14:30:00Z,250.1722,30.3268
2026-08-04T14:40:00Z,252.571,29.1582
2026-08-04T14:50:00Z,254.9327,27.9744
2026-08-04T15:00:00Z,257.2599,26.7776
2026-08-04T15:10:00Z,259.5555,25.57
2026-08-04T15:20:00Z,261.8223,24.3536
2026-08-04T15:30:00Z,264.0628,23.1306
2026-08-04T15:40:00Z,266.2798,21.9028
2026-08-04T15:50:00Z,268.4758,20.6722
2026-08-04T16:00:00Z,270.6533,19.4406
2026-08-04T16:10:00Z,272.8147,18.21
2026-08-04T16:20:00Z,274.9623,16.982
2026-08-04T16:30:00Z,277.0985,15.7585
2026-08-04T16:40:00Z,279.2254,14.5414
2026-08-04T16:50:00Z,281.3451,13.3323
2026-08-04T17:00:00Z,283.4598,12.1332
2026-08-04T17:10:00Z,285.5713,10.9459
2026-08-04T17:20:00Z,287.6815,9.7723
2026-08-04T17:30:00Z,289.7922,8.6146
2026-08-04T17:40:00Z,291.9052,7.4751
2026-08-04T17:50:00Z,294.0222,6.3562
2026-08-04T18:00:00Z,296.1445,5.261
2026-08-04T18:10:00Z,298.2739,4.194
2026-08-04T18:20:00Z,300.4115,3.1608
2026-08-04T18:30:00Z,302.5588,2.1678
2026-08-04T18:40:00Z,304.7168,1.2261
2026-08-04T18:50:00Z,306.8867,0.3508
2026-08-05T02:30:00Z,54.3825,0.769
2026-08-05T02:40:00Z,56.5481,1.678
2026-08-05T02:50:00Z,58.7025,2.6455
2026-08-05T03:00:00Z,60.8468,3.6583
2026-08-05T03:10:00Z,62.9823,4.7071
2026-08-05T03:20:00Z,65.1102,5.7877
2026-08-05T03:30:00Z,67.232,6.8934
2026-08-05T03:40:00Z,69.3493,8.0212
2026-08-05T03:50:00Z,71.4635,9.1683
2026-08-05T04:00:00Z,73.5765,10.3322
2026-08-05T04:10:00Z,75.69,11.5108
2026-08-05T04:20:00Z,77.8058,12.702
2026-08-05T04:30:00Z,79.9259,13.904
2026-08-05T04:40:00Z,82.0522,15.1149
2026-08-05T04:50:00Z,84.1869,16.3327
2026-08-05T05:00:00Z,86.3321,17.5559
2026-08-05T05:10:00Z,88.49,18.7824
2026-08-05T05:20:00Z,90.6629,20.0106
2026-08-05T05:30:00Z,92.8532,21.2386
2026-08-05T05:40:00Z,95.0634,22.4645
2026-08-05T05:50:00Z,97.296,23.6864
2026-08-05T06:00:00Z,99.5535,24.9023
2026-08-05T06:10:00Z,101.8387,26.1104
2026-08-05T06:20:00Z,104.1542,27.3084
2026-08-05T06:30:00Z,106.5027,28.4943
2026-08-05T06:40:00Z,108.887,29.6659
2026-08-05T06:50:00Z,111.3099,30.8208
2026-08-05T07:00:00Z,113.7741,31.9566
2026-08-05T07:10:00Z,116.2824,33.071
2026-08-05T07:20:00Z,118.8374,34.1614
2026-08-05T07:30:00Z,121.4417,35.225
2026-08-05T07:40:00Z,124.0977,36.2592
2026-08-05T07:50:00Z,126.8076,37.261
2026-08-05T08:00:00Z,129.5734,38.2276
2026-08-05T08:10:00Z,132.3966,39.1559
2026-08-05T08:20:00Z,135.2785,40.0429
2026-08-05T08:30:00Z,138.22,40.8854
2026-08-05T08:40:00Z,141.2213,41.6802
2026-08-05T08:50:00Z,144.2819,42.4242
2026-08-05T09:00:00Z,147.4009,43.1143
2026-08-05T09:10:00Z,150.5765,43.7473
2026-08-05T09:20:00Z,153.806,44.3204
2026-08-05T09:30:00Z,157.086,44.8306
2026-08-05T09:40:00Z,160.4122,45.2754
2026-08-05T09:50:00Z,163.7795,45.6524
2026-08-05T10:00:00Z,167.1819,45.9595
2026-08-05T10:10:00Z,170.6129,46.1949
2026-08-05T10:20:00Z,174.0651,46.3573
2026-08-05T10:30:00Z,177.5309,46.4457
